PP;Blok;Condition;timestamp;Valence_rc;Arousal_rc;Dominance;Stress;MentalEffort;MentalDemand;PhysicalDemand;TemporalDemand;Effort;Performance_rc;Frustration;NasaTLX;HR;RMSSD;SCL;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;SnMouseAct;SnLeftClicked;SnRightClicked;SnDoubleClicked;SnWheel;SnDragged;SnMouseDistance;SnKeyStrokes;SnChars;SnSpecialKeys;SnDirectionKeys;SnErrorKeys;SnShortcutKeys;SnSpaces;SnAppChange;SnTabfocusChange;CharactersRatio;ErrorKeyRatio;avgDepthavg;leftShoulderAngleavg;rightShoulderAngleavg;leanAngleavg;HipCenter_SpineSpine_ShoulderCenteravg;Spine_ShoulderCenterShoulderCenter_Headavg;Spine_ShoulderCenterShoulderCenter_ShoulderLeftavg;Spine_ShoulderCenterShoulderCenter_ShoulderRightavg;ShoulderCenter_ShoulderLeftShoulderLeft_ElbowLeftavg;ShoulderLeft_ElbowLeftElbowLeft_WristLeftavg;ElbowLeft_WristLeftWristLeft_HandLeftavg;ShoulderCenter_ShoulderRightShoulderRight_ElbowRightavg;ShoulderRight_ElbowRightElbowRight_WristRightavg;ElbowRight_WristRightWristRight_HandRightavg;HipCenter_SpinePlaneZXAxisXavg;HipCenter_SpinePlaneXYAxisYavg;HipCenter_SpinePlaneYZAxisZavg;Spine_ShoulderCenterPlaneZXAxisXavg;Spine_ShoulderCenterPlaneXYAxisYavg;Spine_ShoulderCenterPlaneYZAxisZavg;ShoulderCenter_HeadPlaneZXAxisXavg;ShoulderCenter_HeadPlaneXYAxisYavg;ShoulderCenter_HeadPlaneYZAxisZavg;ShoulderCenter_ShoulderLeftPlaneZXAxisXavg;ShoulderCenter_ShoulderLeftPlaneXYAxisYavg;ShoulderCenter_ShoulderLeftPlaneYZAxisZavg;ShoulderCenter_ShoulderRightPlaneZXAxisXavg;ShoulderCenter_ShoulderRightPlaneXYAxisYavg;ShoulderCenter_ShoulderRightPlaneYZAxisZavg;ShoulderLeft_ElbowLeftPlaneZXAxisXavg;ShoulderLeft_ElbowLeftPlaneXYAxisYavg;ShoulderLeft_ElbowLeftPlaneYZAxisZavg;ElbowLeft_WristLeftPlaneZXAxisXavg;ElbowLeft_WristLeftPlaneXYAxisYavg;ElbowLeft_WristLeftPlaneYZAxisZavg;WristLeft_HandLeftPlaneZXAxisXavg;WristLeft_HandLeftPlaneXYAxisYavg;WristLeft_HandLeftPlaneYZAxisZavg;ShoulderRight_ElbowRightPlaneZXAxisXavg;ShoulderRight_ElbowRightPlaneXYAxisYavg;ShoulderRight_ElbowRightPlaneYZAxisZavg;ElbowRight_WristRightPlaneZXAxisXavg;ElbowRight_WristRightPlaneXYAxisYavg;ElbowRight_WristRightPlaneYZAxisZavg;WristRight_HandRightPlaneZXAxisXavg;WristRight_HandRightPlaneXYAxisYavg;WristRight_HandRightKinectZAxisavg;avgDepthstdv;leftShoulderAnglestdv;rightShoulderAnglestdv;leanAnglestdv;HipCenter_SpineSpine_ShoulderCenterstdv;Spine_ShoulderCenterShoulderCenter_Headstdv;Spine_ShoulderCenterShoulderCenter_ShoulderLeftstdv;Spine_ShoulderCenterShoulderCenter_ShoulderRightstdv;ShoulderCenter_ShoulderLeftShoulderLeft_ElbowLeftstdv;ShoulderLeft_ElbowLeftElbowLeft_WristLeftstdv;ElbowLeft_WristLeftWristLeft_HandLeftstdv;ShoulderCenter_ShoulderRightShoulderRight_ElbowRightstdv;ShoulderRight_ElbowRightElbowRight_WristRightstdv;ElbowRight_WristRightWristRight_HandRightstdv;HipCenter_SpinePlaneZXAxisXstdv;HipCenter_SpinePlaneXYAxisYstdv;HipCenter_SpinePlaneYZAxisZstdv;Spine_ShoulderCenterPlaneZXAxisXstdv;Spine_ShoulderCenterPlaneXYAxisYstdv;Spine_ShoulderCenterPlaneYZAxisZstdv;ShoulderCenter_HeadPlaneZXAxisXstdv;ShoulderCenter_HeadPlaneXYAxisYstdv;ShoulderCenter_HeadPlaneYZAxisZstdv;ShoulderCenter_ShoulderLeftPlaneZXAxisXstdv;ShoulderCenter_ShoulderLeftPlaneXYAxisYstdv;ShoulderCenter_ShoulderLeftPlaneYZAxisZstdv;ShoulderCenter_ShoulderRightPlaneZXAxisXstdv;ShoulderCenter_ShoulderRightPlaneXYAxisYstdv;ShoulderCenter_ShoulderRightPlaneYZAxisZstdv;ShoulderLeft_ElbowLeftPlaneZXAxisXstdv;ShoulderLeft_ElbowLeftPlaneXYAxisYstdv;ShoulderLeft_ElbowLeftPlaneYZAxisZstdv;ElbowLeft_WristLeftPlaneZXAxisXstdv;ElbowLeft_WristLeftPlaneXYAxisYstdv;ElbowLeft_WristLeftPlaneYZAxisZstdv;WristLeft_HandLeftPlaneZXAxisXstdv;WristLeft_HandLeftPlaneXYAxisYstdv;WristLeft_HandLeftPlaneYZAxisZstdv;ShoulderRight_ElbowRightPlaneZXAxisXstdv;ShoulderRight_ElbowRightPlaneXYAxisYstdv;ShoulderRight_ElbowRightPlaneYZAxisZstdv;ElbowRight_WristRightPlaneZXAxisXstdv;ElbowRight_WristRightPlaneXYAxisYstdv;ElbowRight_WristRightPlaneYZAxisZstdv;WristRight_HandRightPlaneZXAxisXstdv;WristRight_HandRightPlaneXYAxisYstdv;WristRight_HandRightKinectZAxisstdv
PP7;2;T;20121002T144900000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;74;0,033882;155,398657;0,947812;0,825155;0,008562;0,130903;0,029114;0,011051;0,00021;0,001219;-0,133402;8,112848;-9,464651;-12,364882;0;0,351931;0,339056;0;0;0;0;0,622318;0,227468;0,012876;0;0;0;0,206009;0;0,004292;0;0;0,030043;0;0;0,257511;0;2,716738;0,090129;0;0;0;0,824034;37;18;0;2;1;8;2202,148889;107;77;30;0;1;0;12;8;0;0,719626;0,011236;2219,973197;-110,889029;101,080362;107,334627;175,759153;171,030482;65,088007;69,724134;121,311721;168,681652;176,63461;111,351218;162,923357;163,366516;-93,411491;-1,540316;111,401211;-94,626118;-1,63897;107,334627;-82,1844;3,338508;110,793058;150,915857;-110,889029;-34,82024;34,216957;101,080362;-16,829998;-150,21789;-153,373722;-106,029802;-128,7188;-154,448059;-111,936512;-132,747754;-154,249779;-109,121875;-16,069368;158,966173;-95,131931;-4,614181;142,661663;-89,990193;-1,832238;126,312598;-94,197944;19,076155;3,534159;6,311056;4,959047;1,462517;4,694343;2,393283;2,415833;7,624105;5,492277;3,216753;11,242116;8,36576;16,666062;6,043055;2,452183;4,612435;6,945714;2,3804;4,959047;13,336526;3,970355;3,479897;5,407962;3,534159;8,848589;3,91795;6,311056;9,775477;6,392339;2,599568;3,48688;11,097665;47,524431;6,10562;10,694627;49,95505;5,605408;16,81752;27,033578;4,802747;28,790357;51,18589;13,595346;45,730872;84,402662;25,187596
PP7;2;T;20121002T145000000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;76;0,036365;154,227272;0,940237;0,826224;0,008223;0,121965;0,025583;0,009089;0,000334;0,00076;-0,120329;11,631341;-10,23416;-11,32196;0;0,289362;0,285106;0;0;0,008511;0;0,404255;0,408511;0;0;0;0;0,07234;0;0;0;0;0,021277;0;0;0,008511;0;2,974468;0,110638;0;0;0;0,387234;21;8;0;0;1;6;14555,02754;95;59;36;0;7;0;11;2;0;0,621053;0,1;2230,986137;-113,990714;99,883184;110,028898;175,875395;165,523042;65,498168;66,625902;135,30339;167,367295;176,430307;109,074205;154,23434;154,790798;-101,224804;-4,949961;114,097648;-104,243785;-5,075545;110,028898;-73,721284;8,218863;115,029779;156,425101;-113,990714;-46,017066;34,774795;99,883184;-14,649346;-159,1971;-148,348761;-98,748125;-138,969645;-156,199637;-102,29021;-117,23659;-156,599664;-96,100391;-11,164543;160,530747;-93,128909;-0,875597;93,818721;-91,580629;-27,440418;107,656706;-102,32415;23,313755;3,003361;4,130653;4,243452;1,390304;5,832006;1,648297;2,326642;7,942341;6,963883;4,367125;9,560868;18,49128;21,617133;3,664048;1,228176;3,928904;5,446271;1,456475;4,243452;13,072817;6,559202;2,558869;6,031259;3,003361;10,988813;3,461919;4,130653;6,895161;45,198588;4,556933;2,209369;58,522905;24,866595;6,034599;102,37115;19,810416;21,86503;22,850418;27,621306;6,916029;54,653888;127,746183;30,905338;65,547223;116,168579;47,979473
PP7;2;T;20121002T145100000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;NaN;NaN;148,305812;0,947153;0,88652;0,023093;0,068715;0,01594;0,013181;0,000182;0,000545;-0,050605;12,274722;-7,813107;-12,119866;0;0,185;0,18;0,01;0;0;0;0,74;0,155;0,015;0;0,01;0,005;0,215;0;0;0;0;0,12;0,02;0;0;0;1,75;0,045;0;0;0;0,5;17;7;0;0;10;0;7592,656618;129;72;57;0;37;0;9;4;3;0,55814;0,45679;2233,686846;-112,34167;98,43994;110,97163;175,987243;168,91034;65,46353;67,466445;128,739172;166,468956;176,897224;107,155342;157,14493;144,073292;-100,373382;-4,833539;114,888868;-102,74539;-4,79071;110,97163;-80,347632;4,515424;113,947041;152,514097;-112,34167;-39,066548;35,234561;98,43994;-13,269678;-162,931369;-151,949043;-99,18781;-137,487489;-164,002146;-104,731513;-142,136884;-163,18353;-102,204103;-16,393231;162,225253;-94,598569;-18,349375;85,441333;-98,147891;-35,757186;109,597964;-117,480476;19,540857;2,694813;5,484889;4,734437;1,642171;3,561513;1,732148;2,176226;6,861073;3,527518;1,585314;10,979938;15,839615;27,082003;3,689403;1,698868;4,360971;5,289124;1,656066;4,734437;7,667155;3,591029;2,760341;5,95295;2,694813;10,086793;7,812072;5,484889;15,439231;2,623746;2,899919;0,688606;6,268397;2,001215;1,689479;9,199845;19,770341;2,063049;20,087542;20,616893;6,618151;48,151435;131,799642;26,435483;62,447782;94,674764;50,22452
PP7;2;T;20121002T145200000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;76;0,039298;159,858452;0,926293;0,839988;0,013896;0,118396;0,021703;0,012002;0,000834;0,000701;-0,113227;12,94054;-9,592217;-11,893345;0,004237;0,351695;0,322034;0,004237;0;0,042373;0;0,34322;0,45339;0,025424;0;0;0;0,122881;0;0;0;0;0;0,004237;0;0,127119;0;2,741525;0,355932;0,004237;0;0;0,394068;14;4;0;0;8;1;74104,31628;118;80;38;0;13;0;11;3;0;0,677966;0,142857;2233,101788;-111,077502;97,28874;112,602405;176,037122;168,592273;65,250562;67,663529;128,10855;165,435309;177,183528;103,026456;159,029474;153,584789;-98,162992;-4,093693;116,435053;-99,895782;-4,138765;112,602405;-80,323895;4,846457;113,10494;151,519837;-111,077502;-36,096033;37,33091;97,28874;-9,88458;-162,631707;-150,191767;-99,976636;-139,064385;-163,944898;-104,03077;-145,023199;-164,024816;-101,320279;-20,816947;144,842178;-96,119301;7,029601;108,09934;-87,415619;26,827248;57,920985;-69,157212;25,293571;2,600502;4,36764;4,249352;1,540751;4,458317;2,065373;2,515881;7,825373;3,907745;1,218052;13,608198;15,559432;28,572352;4,357073;2,227173;3,711894;5,502991;2,318257;4,249352;12,374689;5,832359;4,24513;5,582513;2,600502;9,038732;2,983233;4,36764;6,256339;3,042113;4,571601;0,90828;4,121195;0,639804;1,185782;4,240162;0,676161;1,042384;25,445966;77,718091;9,932988;52,645389;122,531113;17,537382;70,18355;141,371394;45,538999
PP7;2;T;20121002T145300000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;75;0,04753;140,958442;0,941418;0,795983;0,019452;0,128209;0,042312;0,02949;0,000401;0,001124;-0,130303;11,139338;-7,326487;-14,74067;0,067265;0,479821;0,529148;0,013453;0;0,004484;0,004484;0,520179;0,242152;0,008969;0;0;0;0,017937;0;0;0;0;0,09417;0,053812;0;0;0;2,44843;0,107623;0,170404;0,053812;0;1,085202;11;7;0;0;0;2;2967,447497;173;109;64;0;16;0;19;2;1;0,630058;0,125;2236,483479;-110,306692;96,174894;110,166327;175,847406;170,223308;66,112395;70,227924;123,89465;167,574598;176,83678;103,214505;163,429839;149,459808;-98,235599;-3,567397;114,15674;-100,788657;-3,665695;110,166327;-82,116889;3,15155;112,0018;150,976087;-110,306692;-34,629079;36,378597;96,174894;-8,827266;-158,374565;-153,463808;-101,135219;-134,056122;-164,635448;-105,924101;-138,979211;-163,582553;-103,2601;-21,595301;165,052241;-96,441611;-16,513846;126,933587;-91,900819;-30,417766;125,406874;-96,665351;22,915811;3,633479;4,801512;5,277912;1,86914;4,50506;2,048205;3,040834;6,92973;2,676981;1,466603;8,063744;19,670451;25,545696;5,448704;2,093551;4,9326;7,470074;2,087647;5,277912;9,979701;3,864612;4,216822;6,394743;3,633479;11,488866;3,946067;4,801512;7,728805;2,45936;2,943199;1,059578;7,435209;1,733395;2,132614;9,877301;20,223051;2,321422;16,247429;5,162522;7,234128;48,905855;104,480908;31,527434;53,145772;79,214391;83,714698
PP7;2;T;20121002T145400000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;78;0,027886;144,429726;0,951325;0,894764;0,007761;0,091046;0,031421;0,011323;0,000266;0,000423;-0,096793;11,77502;-7,355928;-15,586028;0,02439;0,357724;0,382114;0;0;0;0;0,528455;0,349593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,073171;0,02439;0,03252;0;0;0,674797;4;4;0;0;0;0;10902,08255;243;165;78;22;12;0;29;2;1;0,679012;0,061856;2233,534845;-108,882218;93,680653;114,316186;175,882285;171,428346;65,480711;68,51318;119,188849;169,021353;125,13074;99,298372;166,122955;144,182205;-99,190991;-4,979586;118,32448;-100,837429;-4,823548;114,316186;-86,396271;1,442957;112,052242;146,142831;-108,882218;-27,888268;38,756033;93,680653;-5,029662;-156,599324;-153,635898;-102,111429;-133,553796;-161,158453;-108,368494;100,030681;-118,850815;-47,002587;-24,014712;166,261202;-96,800116;-13,236135;143,024983;-95,723702;-23,312864;117,664203;-78,450301;24,584673;3,696372;4,07815;5,490497;1,973451;3,732488;2,220739;2,246529;6,597393;3,549085;26,664698;8,806765;8,822121;28,943035;2,841057;1,790157;5,04742;4,049042;1,839186;5,490497;6,293758;2,435322;2,786811;5,887288;3,696372;10,08536;3,014465;4,07815;5,852449;2,639021;1,321868;1,555983;7,463238;20,487261;2,411787;107,369066;34,126774;33,186161;19,703222;3,427325;7,081189;41,27353;79,267327;19,181702;36,16226;77,383946;97,208615
PP7;2;T;20121002T145500000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;82;0,041894;142,139347;0,929767;0,842548;0,017366;0,035236;0,041538;0,014187;0,000171;0,001876;-0,043276;5,236823;-8,330631;-8,197918;0,062201;0,287081;0,258373;0;0;0,004785;0,004785;0,626794;0,200957;0,033493;0;0;0,004785;0,057416;0;0;0;0;0,138756;0;0;0,019139;0;1,296651;0,210526;0,090909;0,019139;0;0,650718;15;15;0;0;0;0;8583,655067;124;90;34;0;2;0;17;9;3;0,725806;0,018692;2226,90883;-109,975993;99,571946;108,019239;175,845339;170,565441;66,019882;69,373716;120,943579;167,629122;176,029028;109,20914;166,254114;140,706496;-91,613442;-2,756698;111,542526;-93,429823;-2,654157;108,019239;-74,20144;4,676324;108,595931;150,281735;-109,975993;-33,502556;35,909339;99,571946;-13,965152;-150,826756;-151,99747;-106,582183;-129,931554;-157,585855;-111,19747;-131,164087;-156,244513;-108,364172;-18,470697;161,116832;-96,018004;-3,938843;137,921018;-95,197828;-44,371082;123,866772;-62,665473;23,986499;2,377308;7,288149;8,629892;2,218558;4,085324;2,157075;2,946333;6,335548;6,867697;3,697487;12,992153;9,149776;24,090338;25,469601;3,08271;9,273228;17,610474;3,237946;8,629892;19,268038;4,907928;6,304153;6,505303;2,377308;9,619366;4,918582;7,288149;11,381768;7,529513;3,729858;4,467643;8,828865;27,773241;24,892737;20,555947;34,262291;23,900572;16,825718;6,534908;6,243242;36,687339;74,531865;16,155151;42,24725;75,84042;124,787428
PP7;2;T;20121002T145600000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;76;0,045151;136,764875;0,91272;0,757321;0,034428;0,039117;0,020742;0,010983;0,000336;0,000781;-0,011831;10,167888;-8,951773;-13,020369;0,041667;0,470238;0,375;0,005952;0;0,14881;0;0,166667;0,428571;0,02381;0;0,005952;0,041667;0;0;0;0;0,017857;0,434524;0,119048;0;0;0;1,339286;0,315476;0,071429;0;0;0,916667;4;1;0;1;2;0;29939,79149;196;137;59;0;27;0;26;0;0;0,69898;0,165644;2219,476851;-107,913106;94,520399;118,353257;175,681991;164,449892;63,540334;66,193234;123,917061;167,044798;176,557353;61,841783;99,435426;158,080634;-97,797861;-4,385899;122,061619;-99,668911;-4,421018;118,353257;-87,689822;3,173875;114,588766;146,251526;-107,913106;-27,748993;36,855438;94,520399;-6,957439;-154,398566;-150,451883;-97,843025;-137,841228;-157,717282;-102,913828;-142,870563;-157,72754;-100,050534;-99,208454;-94,359702;-131,85415;26,060023;134,106843;-62,958806;5,950331;130,997325;-70,53082;25,047826;7,648055;5,906491;9,178676;2,529309;9,275125;3,940369;3,582692;11,476407;5,785645;1,993709;14,334452;32,17566;29,233164;5,005041;2,495783;8,278676;7,195309;2,914509;9,178676;21,462011;7,548868;7,5717;7,985027;7,648055;14,88605;4,763945;5,906491;8,26254;58,332087;5,120141;5,275959;51,690707;32,500948;7,258197;55,171263;32,990944;7,214155;23,91222;128,792567;10,502835;52,55361;67,758631;34,821882;61,148558;65,460757;59,911585
PP7;2;T;20121002T145700000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;79;0,044958;153,454322;0,893076;0,801959;0,06148;0,01526;0,025277;0,156213;0,000097;0,00112;0,025937;5,581518;-10,032482;-11,030191;0,306122;0,234694;0,316327;0,010204;0,05102;0,020408;0;0,306122;0,285714;0,010204;0,122449;0,020408;0;0,040816;0,132653;0;0;0;0,571429;0,010204;0,020408;0;0;1,020408;0,040816;0,683673;0,204082;0;0,969388;4;2;0;2;0;0;3181,052332;248;176;72;15;20;0;32;0;0;0,709677;0,096154;2230,534993;-104,516435;99,795879;121,758353;175,697254;162,162565;63,361396;68,222745;125,381455;165,975168;176,65807;88,484331;125,549197;156,645581;-93,869468;-2,798054;124,501308;-97,044475;-2,66374;121,758353;-84,946324;3,547684;115,392241;145,721053;-104,516435;-24,951397;25,539522;99,795879;-27,920281;-170,722917;-146,982393;-95,967104;-149,740833;-160,352386;-99,013942;-139,553711;-160,270398;-95,958961;-4,951791;88,596697;-88,032078;9,60938;94,380102;-65,687224;-3,456156;107,898907;-68,511344;19,153216;7,737093;13,529726;9,62001;3,125255;9,559549;4,809275;9,914692;11,359927;3,266071;1,357722;24,915273;47,911981;23,499774;23,297584;3,73026;9,223389;11,940091;3,633736;9,62001;17,605516;7,94043;7,925968;21,036778;7,737093;18,829152;30,714777;13,529726;49,107176;3,063066;3,584237;1,612069;44,507083;2,001771;3,72757;84,230554;2,18336;3,704076;63,393128;131,202123;37,4975;68,048149;124,632472;56,573973;73,519529;102,564776;76,742289
PP7;2;T;20121002T145800000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;72;0,038573;154,063938;0,93043;0,830152;0,020828;0,031358;0,020367;0,154648;0,00029;0,001491;-0,019741;3,743164;-9,567452;-9,304837;0,193833;0,220264;0,211454;0,004405;0;0,004405;0;0,378855;0,422907;0,004405;0;0,123348;0,022026;0,215859;0;0;0;0;0,079295;0,215859;0;0;0;1,651982;0,079295;0,678414;0,431718;0;0,744493;10;6;0;2;0;1;59163,15181;135;96;39;5;14;0;18;0;0;0,711111;0,122807;2228,893703;-111,752477;101,192086;115,454682;176,163201;164,457298;62,957454;63,971283;136,268696;164,180499;176,973671;109,922526;150,408922;153,000711;-96,056952;-3,230114;118,984896;-96,811589;-3,0237;115,454682;-68,528445;10,546805;114,843199;153,263041;-111,752477;-39,382859;37,254256;101,192086;-14,829261;-171,315982;-144,607482;-96,056591;-156,874479;-159,996119;-98,84309;-164,254253;-160,028043;-95,831655;-2,899572;165,44334;-90,675669;5,994621;93,914875;-86,687729;-0,319037;136,844779;-85,58851;17,400907;5,105074;5,914033;5,759618;1,906992;4,609477;2,752261;2,37119;9,037446;3,350859;1,137326;8,242111;19,448436;18,428367;4,460073;2,344504;5,147627;6,051445;2,536638;5,759618;15,603611;6,89137;4,197405;6,119148;5,105074;12,580458;3,110681;5,914033;7,642827;3,067726;3,855672;1,846851;5,834349;0,784163;2,137773;7,095921;1,048926;2,523196;20,338341;5,091676;4,496915;56,153968;126,801932;32,606549;51,723164;69,287432;56,105331
PP7;2;T;20121002T145900000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;76;0,040799;165,558778;0,942625;0,905464;0,012767;0,028344;0,019615;0,015842;0,000152;0,001147;-0,025182;7,266348;-8,400274;-12,243197;0;0,194737;0,184211;0;0;0;0;0,468421;0,384211;0;0;0,015789;0;0,321053;0;0;0;0;0,031579;0;0,047368;0;0;2,9;0,115789;0;0;0;0,4;12;6;0;0;4;1;7417,029499;126;77;49;10;17;0;11;4;5;0,611111;0,193182;2228,485196;-113,224686;99,799745;113,976279;176,097054;167,857721;63,373612;65,418478;136,95663;166,998489;176,662894;107,161482;156,50988;160,162734;-97,521725;-3,916616;117,735471;-98,571466;-3,673446;113,976279;-74,533803;7,105531;114,523486;154,483779;-113,224686;-42,306855;37,07422;99,799745;-13,012428;-156,208667;-147,062371;-94,564257;-158,544959;-159,016332;-98,682723;-149,700165;-158,968153;-95,567402;-14,432854;165,163479;-93,680986;18,086501;144,295468;-77,210156;-3,45605;94,550552;-84,418942;19,868539;3,843782;5,65843;4,116629;1,917094;4,276458;2,942;2,775419;8,633195;4,202934;1,531847;7,831584;8,666317;17,086111;3,486715;1,734233;3,634758;5,046755;1,970655;4,116629;13,267727;5,88229;3,908362;4,942483;3,843782;10,623586;3,000369;5,65843;7,482915;73,26056;3,859625;2,641869;8,13798;0,973369;3,382542;71,465761;1,366273;3,549063;13,566553;4,022942;3,687744;45,185916;70,266477;16,537279;60,523917;130,128187;27,02526
PP7;2;T;20121002T150000000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;75;0,0359;164,475479;0,923061;0,790657;0,025476;0,095667;0,035043;0,019577;0,000297;0,001197;-0,092329;12,831719;-8,622545;-15,595336;0,032407;0,509259;0,555556;0;0,013889;0,018519;0,00463;0,277778;0,37963;0,023148;0,032407;0,074074;0;0;0,069444;0;0;0,027778;0,25463;0;0;0;0;2,847222;0,490741;0,050926;0;0;0,736111;0;0;0;0;0;0;0;243;157;86;10;33;0;31;4;0;0,646091;0,175532;2226,001959;-110,7141;96,519204;115,885226;175,510494;166,92418;65,410164;66,361303;133,683427;167,772982;176,801293;105,230464;160,245633;163,437684;-95,90642;-4,496027;119,677369;-98,975809;-4,563988;115,885226;-78,096953;5,784589;117,712216;151,075223;-110,7141;-39,912175;35,361975;96,519204;-9,765477;-150,696234;-148,735997;-94,574613;-145,40839;-160,255706;-97,914233;-149,101586;-160,217271;-95,011661;-1,111942;167,568247;-90,38391;33,770305;153,61979;-74,79967;20,39546;157,035328;-83,219878;17,384188;5,089813;4,314406;7,025702;2,589216;5,832948;2,807489;2,662648;8,323347;2,201795;1,190044;6,478795;8,239916;19,280992;26,738153;2,189417;6,759222;23,928697;2,265172;7,025702;15,344049;4,385186;6,153019;34,26098;5,089813;15,835852;4,567582;4,314406;6,658562;82,337339;2,013859;3,015653;65,254475;1,380211;4,364009;73,015679;1,466748;4,558963;15,934784;3,035837;3,637624;32,785865;49,04754;11,700823;48,699049;12,451963;35,736721
PP7;2;T;20121002T150100000;7;7;8;1,3;3,1;1,7;3,7;7,3;6,2;7,7;1,8;44,1;81;0,025586;161,73909;0,918059;0,820288;0,020238;0,062237;0,03105;0,03466;0,000284;0,000614;-0,058494;11,023913;-7,636564;-13,629371;0,006173;0,32716;0,41358;0,037037;0;0;0;0,641975;0,148148;0,012346;0;0,006173;0;0,191358;0;0;0;0;0,12963;0,074074;0;0,024691;0;2,055556;0,216049;0,012346;0;0;0,746914;2;2;0;0;0;0;10641,70855;209;130;79;23;17;0;22;0;0;0,62201;0,111842;2221,238332;-109,818504;96,144297;117,321419;175,677461;165,846525;64,506515;67,200131;133,51651;166,385173;176,793402;97,218886;139,315389;155,812747;-96,94263;-3,799656;120,84452;-98,532173;-3,668098;117,321419;-80,014677;6,157153;118,047275;152,774993;-109,818504;-36,09398;34,914203;96,144297;-7,59833;-174,061312;-147,321806;-93,780447;-160,584383;-160,243132;-97,197495;-168,292406;-160,215546;-94,181288;-12,864278;161,998493;-104,128434;3,941054;100,744025;-83,636928;-19,096789;114,430294;-89,93021;16,446674;4,828965;5,780722;6,511471;2,536517;8,305526;4,220926;7,311681;8,404833;3,046608;1,22401;16,280172;31,98512;22,644835;6,838295;3,136706;4,948323;10,407935;3,473041;6,511471;11,549794;5,116013;6,932623;6,49455;4,828965;13,15742;6,706107;5,780722;13,160726;3,195179;2,793109;2,047558;6,686673;1,398123;2,334819;7,770888;1,496173;2,537577;40,903354;23,180397;28,927916;72,011935;130,903208;33,208297;69,130234;106,867065;57,528009
PP7;3;R;20121002T151300000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;193,042616;0,816913;0,6768;0,06442;0,149184;0,012097;0,003718;0,000065;0,000394;-0,085698;15,193238;-11,609101;-5,466553;0,016736;0;0;0;0;0;0;0,322176;0,669456;0;0;0;0;0,054393;0;0;0;0;0;1,066946;0,054393;0,523013;0;0,087866;0,723849;0,029289;0;0,037657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2246,268415;-128,377405;137,043414;98,09476;177,554544;170,819747;44,145414;60,94884;126,950749;92,848789;168,542198;144,443928;66,965406;159,729483;-49,783363;8,75911;100,425871;-42,613434;8,774201;98,09476;-84,485848;0,859865;102,489295;-168,602519;-128,377405;-94,905743;-35,998577;137,043414;-124,000916;47,382589;-56,150921;-74,046603;-3,610331;23,85069;-89,307996;-4,022138;28,765944;-79,564605;4,039193;158,664066;-88,247679;-157,052828;-86,637911;-27,604184;-139,881325;-78,543134;155,543379;18,27726;1,982746;3,338803;1,210696;1,423773;3,781068;1,348833;2,524227;5,064336;21,138599;12,460048;3,719572;7,146655;4,93298;4,548704;1,061377;1,862146;4,013159;1,018546;1,210696;9,555954;2,517894;3,049397;50,906461;1,982746;3,586788;5,404581;3,338803;3,719168;93,775719;156,83058;28,348814;89,819512;115,879358;85,449131;88,485528;110,500153;93,464909;8,000181;2,343434;2,997563;3,436768;9,053739;165,039326;2,178522;5,580322;59,457007
